"date","location","location_name","season","horizon","weekly_rate","value","rate_diff","category","numeric_category"
2022-03-12,"42","Pennsylvania","2022-2023",1,0.632518094645688,82,0,"stable","0"
2022-03-12,"72","Puerto Rico","2022-2023",1,0.704746683400826,23,0.551540882661516,"stable","0"
2022-03-12,"44","Rhode Island","2022-2023",1,0,0,0,"stable","0"
2022-03-12,"45","South Carolina","2022-2023",1,0.40456932150835,21,-0.115591234716671,"stable","0"
2022-03-12,"46","South Dakota","2022-2023",1,1.67527385143225,15,0,"stable","0"
2022-03-12,"47","Tennessee","2022-2023",1,0.458767023482277,32,-0.215047042257317,"stable","0"
2022-03-12,"48","Texas","2022-2023",1,1.53414015559026,453,0.358982023162401,"stable","0"
2022-03-12,"US","US","2022-2023",1,0.677023907154382,2247,0.175056025837426,"stable","0"
2022-03-12,"49","Utah","2022-2023",1,0.419415963271145,14,0.239666264726369,"stable","0"
2022-03-12,"51","Virginia","2022-2023",1,0.381843945239413,33,-0.0925682291489485,"stable","0"
2022-03-12,"50","Vermont","2022-2023",1,0,0,-0.154901869665567,"stable","0"
2022-03-12,"53","Washington","2022-2023",1,0.180909125211341,14,0.0904545626056703,"stable","0"
2022-03-12,"55","Wisconsin","2022-2023",1,0.780202133411851,46,0.322257402930982,"stable","0"
2022-03-12,"54","West Virginia","2022-2023",1,1.51433656073976,27,0.560865392866577,"stable","0"
2022-03-12,"56","Wyoming","2022-2023",1,0.691081421485376,4,-0.172770355371344,"stable","0"
2022-03-19,"02","Alaska","2022-2023",1,0.136486536285628,1,0.136486536285628,"stable","0"
2022-03-19,"01","Alabama","2022-2023",1,0.595252622236614,30,-0.099208770372769,"stable","0"
2022-03-19,"05","Arkansas","2022-2023",1,2.21422384348941,67,0.297433053603055,"stable","0"
2022-03-19,"04","Arizona","2022-2023",1,1.552983680203,113,0.302350804995275,"stable","0"
2022-03-19,"06","California","2022-2023",1,0.14526795004699,57,0.0637140131785045,"stable","0"
2022-03-19,"08","Colorado","2022-2023",1,1.03233461268268,60,0.602195190731562,"stable","0"
2022-03-19,"09","Connecticut","2022-2023",1,0.499223845593393,18,0.30508123897374,"stable","0"
2022-03-19,"11","District of Columbia","2022-2023",1,0.596970375345124,4,0.447727781508843,"stable","0"
2022-03-19,"10","Delaware","2022-2023",1,0.59797644770098,6,0.498313706417483,"stable","0"
2022-03-19,"12","Florida","2022-2023",1,0.335152522862911,73,0.00459113045017689,"stable","0"
2022-03-19,"13","Georgia","2022-2023",1,0.314827466214846,34,0.0555577881555611,"stable","0"
2022-03-19,"15","Hawaii","2022-2023",1,0.0693696312241034,1,0.0693696312241034,"stable","0"
2022-03-19,"19","Iowa","2022-2023",1,1.3466625786584,43,-0.438448281423667,"stable","0"
2022-03-19,"16","Idaho","2022-2023",1,0.789090352423533,15,0.631272281938827,"stable","0"
2022-03-19,"17","Illinois","2022-2023",1,0.583989117599546,74,0.418262476118594,"stable","0"
2022-03-19,"18","Indiana","2022-2023",1,1.82192584908724,124,0.76403342058497,"stable","0"
2022-03-19,"20","Kansas","2022-2023",1,1.09044490833788,32,0,"stable","0"
2022-03-19,"21","Kentucky","2022-2023",1,0.953564935776293,43,0.510046360996622,"stable","0"
2022-03-19,"22","Louisiana","2022-2023",1,1.08130388813089,50,0.41089547748974,"stable","0"
2022-03-19,"25","Massachusetts","2022-2023",1,0.62994624124679,44,0.429508800850084,"stable","0"
2022-03-19,"24","Maryland","2022-2023",1,0.486607822804681,30,0.145982346841404,"stable","0"
2022-03-19,"23","Maine","2022-2023",1,0.0728731780794565,1,-0.145746356158913,"stable","0"
2022-03-19,"26","Michigan","2022-2023",1,1.30337740904689,131,0.487522847658761,"stable","0"
2022-03-19,"27","Minnesota","2022-2023",1,0.508113165562543,29,-0.0350422872801753,"stable","0"
2022-03-19,"29","Missouri","2022-2023",1,1.55637304770429,96,0.308032165691475,"stable","0"
2022-03-19,"28","Mississippi","2022-2023",1,1.22035346182073,36,0.0677974145455964,"stable","0"
2022-03-19,"30","Montana","2022-2023",1,1.53947717543972,17,-0.181114961816438,"stable","0"
2022-03-19,"37","North Carolina","2022-2023",1,0.142164436485763,15,-0.369627534862985,"stable","0"
2022-03-19,"38","North Dakota","2022-2023",1,0.516163665174954,4,0.258081832587477,"stable","0"
2022-03-19,"31","Nebraska","2022-2023",1,3.56471381459007,70,0.509244830655724,"stable","0"
2022-03-19,"33","New Hampshire","2022-2023",1,0.575957240934433,8,0.359973275584021,"stable","0"
2022-03-19,"34","New Jersey","2022-2023",1,0.561123022985541,52,0.118699101016172,"stable","0"
2022-03-19,"35","New Mexico","2022-2023",1,0.80344934984406,17,0.519878991075568,"stable","0"
2022-03-19,"32","Nevada","2022-2023",1,1.17684815255514,37,0.54071401603885,"stable","0"
2022-03-19,"36","New York","2022-2023",1,0.50917747017745,101,0.226861249088963,"stable","0"
2022-03-19,"39","Ohio","2022-2023",1,0.882851017956935,104,0.458403413169947,"stable","0"
2022-03-19,"40","Oklahoma","2022-2023",1,4.18899228146817,167,1.80603260039346,"increase","1"
2022-03-19,"41","Oregon","2022-2023",1,0.44746364652256,19,0.400362210046501,"stable","0"
2022-03-19,"42","Pennsylvania","2022-2023",1,0.925636236066861,120,0.331686317923958,"stable","0"
2022-03-19,"72","Puerto Rico","2022-2023",1,0.674105523252964,22,0.337052761626482,"stable","0"
2022-03-19,"44","Rhode Island","2022-2023",1,0.0912733545696005,1,-0.0912733545696005,"stable","0"
2022-03-19,"45","South Carolina","2022-2023",1,0.443099733080574,23,0,"stable","0"
2022-03-19,"46","South Dakota","2022-2023",1,1.11684923428817,10,-2.6804381622916,"decrease","-1"
2022-03-19,"47","Tennessee","2022-2023",1,0.573458779352846,40,0.100355286386748,"stable","0"
2022-03-19,"48","Texas","2022-2023",1,2.24533095619502,663,1.0769460694872,"increase","1"
2022-03-19,"US","US","2022-2023",1,0.867144995456302,2878,0.282017969335337,"stable","0"
2022-03-19,"49","Utah","2022-2023",1,0.539249095634329,18,0.179749698544776,"stable","0"
2022-03-19,"51","Virginia","2022-2023",1,0.428128059813887,37,-0.0115710286436185,"stable","0"
2022-03-19,"50","Vermont","2022-2023",1,0,0,0,"stable","0"
2022-03-19,"53","Washington","2022-2023",1,0.245519527072534,19,0.0904545626056703,"stable","0"
2022-03-19,"55","Wisconsin","2022-2023",1,0.848045797186795,50,-0.237452823212302,"stable","0"
2022-03-19,"54","West Virginia","2022-2023",1,2.69215388575957,48,1.00955770715984,"stable","0"
2022-03-19,"56","Wyoming","2022-2023",1,0.691081421485376,4,-0.172770355371344,"stable","0"
2022-03-26,"02","Alaska","2022-2023",1,0.409459608856884,3,0.136486536285628,"stable","0"
2022-03-26,"01","Alabama","2022-2023",1,0.496043851863845,25,-0.099208770372769,"stable","0"
2022-03-26,"05","Arkansas","2022-2023",1,2.94128241896354,89,0.892299160809163,"stable","0"
2022-03-26,"04","Arizona","2022-2023",1,1.80036161156277,131,0.632188046808302,"stable","0"
2022-03-26,"06","California","2022-2023",1,0.160559313209831,63,0.0458740894885233,"stable","0"
2022-03-26,"08","Colorado","2022-2023",1,1.6173242265362,94,0.894689997658321,"stable","0"
2022-03-26,"09","Connecticut","2022-2023",1,0.693366452213045,25,0.526958503681915,"stable","0"
2022-03-26,"11","District of Columbia","2022-2023",1,0.298485187672562,2,-0.298485187672562,"stable","0"
2022-03-26,"10","Delaware","2022-2023",1,0.697639188984477,7,0,"stable","0"
2022-03-26,"12","Florida","2022-2023",1,0.500433219069279,109,0.183645218007075,"stable","0"
2022-03-26,"13","Georgia","2022-2023",1,0.305567834855586,33,-0.0370385254370407,"stable","0"
2022-03-26,"15","Hawaii","2022-2023",1,0,0,0,"stable","0"
2022-03-26,"19","Iowa","2022-2023",1,1.315344844271,42,-0.595036953360691,"stable","0"
2022-03-26,"16","Idaho","2022-2023",1,0.789090352423533,15,0,"stable","0"
2022-03-26,"17","Illinois","2022-2023",1,0.828633207404761,105,0.520855158940136,"stable","0"
2022-03-26,"18","Indiana","2022-2023",1,1.8366187994831,125,0.279166057521431,"stable","0"
2022-03-26,"20","Kansas","2022-2023",1,1.49936174896459,44,-0.0340764033855587,"stable","0"
2022-03-26,"21","Kentucky","2022-2023",1,0.864861220820359,39,0.0887037149559342,"stable","0"
2022-03-26,"22","Louisiana","2022-2023",1,0.908295266029952,42,0.237886855388797,"stable","0"
2022-03-26,"25","Massachusetts","2022-2023",1,0.62994624124679,44,0.143169600283361,"stable","0"
2022-03-26,"24","Maryland","2022-2023",1,0.454167301284369,28,0.16220260760156,"stable","0"
2022-03-26,"23","Maine","2022-2023",1,0.21861953423837,3,0.0728731780794566,"stable","0"
2022-03-26,"26","Michigan","2022-2023",1,1.24368073382337,125,0.32833171372937,"stable","0"
2022-03-26,"27","Minnesota","2022-2023",1,0.648282314683244,37,0.0350422872801754,"stable","0"
2022-03-26,"29","Missouri","2022-2023",1,1.36182641674126,84,0.275607727197635,"stable","0"
2022-03-26,"28","Mississippi","2022-2023",1,1.28815087636633,38,0.203392243636789,"stable","0"
2022-03-26,"30","Montana","2022-2023",1,1.9017070990726,21,0.543344885449315,"stable","0"
2022-03-26,"37","North Carolina","2022-2023",1,0.236940727476272,25,-0.255895985674374,"stable","0"
2022-03-26,"38","North Dakota","2022-2023",1,0.645204581468692,5,-0.129040916293738,"stable","0"
2022-03-26,"31","Nebraska","2022-2023",1,2.54622415327862,50,0.560169313721296,"stable","0"
2022-03-26,"33","New Hampshire","2022-2023",1,0.647951896051237,9,-0.575957240934433,"stable","0"
2022-03-26,"34","New Jersey","2022-2023",1,0.679822124001714,63,0.258979856762558,"stable","0"
2022-03-26,"35","New Mexico","2022-2023",1,2.03225423784086,43,1.65416042614954,"increase","1"
2022-03-26,"32","Nevada","2022-2023",1,1.36768839351003,43,0.572520722864665,"stable","0"
2022-03-26,"36","New York","2022-2023",1,0.438598414905329,87,0.151240832725975,"stable","0"
2022-03-26,"39","Ohio","2022-2023",1,0.899828922148415,106,0.169779041914795,"stable","0"
2022-03-26,"40","Oklahoma","2022-2023",1,4.08865713700187,163,0.85284872796358,"stable","0"
2022-03-26,"41","Oregon","2022-2023",1,0.541666519474678,23,0.329710055332412,"stable","0"
2022-03-26,"42","Pennsylvania","2022-2023",1,0.87164078896296,113,0.239122694317272,"stable","0"
2022-03-26,"72","Puerto Rico","2022-2023",1,1.19500524576662,39,0.490258562365792,"stable","0"
2022-03-26,"44","Rhode Island","2022-2023",1,0.0912733545696005,1,0.0912733545696005,"stable","0"
2022-03-26,"45","South Carolina","2022-2023",1,0.288978086791679,15,-0.115591234716671,"stable","0"
2022-03-26,"46","South Dakota","2022-2023",1,0.558424617144083,5,-1.11684923428816,"stable","0"
2022-03-26,"47","Tennessee","2022-2023",1,0.645141126771952,45,0.186374103289675,"stable","0"
2022-03-26,"48","Texas","2022-2023",1,2.13357240181427,630,0.599432246224009,"stable","0"
2022-03-26,"US","US","2022-2023",1,0.906314157863988,3008,0.229290250709606,"stable","0"
2022-03-26,"49","Utah","2022-2023",1,0.239666264726369,8,-0.179749698544776,"stable","0"
2022-03-26,"51","Virginia","2022-2023",1,0.509125260319217,44,0.127281315079804,"stable","0"
2022-03-26,"50","Vermont","2022-2023",1,1.23921495732454,8,1.23921495732454,"stable","0"
2022-03-26,"53","Washington","2022-2023",1,0.323052009305965,25,0.142142884094625,"stable","0"
2022-03-26,"55","Wisconsin","2022-2023",1,0.983733124736682,58,0.203530991324831,"stable","0"
2022-03-26,"54","West Virginia","2022-2023",1,1.17781732501981,21,-0.336519235719946,"stable","0"
2022-03-26,"56","Wyoming","2022-2023",1,1.03662213222806,6,0.345540710742688,"stable","0"
2022-04-02,"02","Alaska","2022-2023",1,0,0,-0.136486536285628,"stable","0"
2022-04-02,"01","Alabama","2022-2023",1,0.634936130385722,32,0.0396835081491076,"stable","0"
2022-04-02,"05","Arkansas","2022-2023",1,1.94983890695336,59,-0.264384936536049,"stable","0"
2022-04-02,"04","Arizona","2022-2023",1,1.48426758815862,108,-0.0687160920443808,"stable","0"
2022-04-02,"06","California","2022-2023",1,0.214079084279775,84,0.0688111342327849,"stable","0"
2022-04-02,"08","Colorado","2022-2023",1,2.01305249473122,117,0.980717882048544,"stable","0"
2022-04-02,"09","Connecticut","2022-2023",1,0.832039742655655,30,0.332815897062262,"stable","0"
2022-04-02,"11","District of Columbia","2022-2023",1,0.596970375345124,4,0,"stable","0"
2022-04-02,"10","Delaware","2022-2023",1,0.398650965133987,4,-0.199325482566993,"stable","0"
2022-04-02,"12","Florida","2022-2023",1,0.440748523216979,96,0.105596000354068,"stable","0"
2022-04-02,"13","Georgia","2022-2023",1,0.425943042525968,46,0.111115576311122,"stable","0"
2022-04-02,"15","Hawaii","2022-2023",1,0.0693696312241034,1,0,"stable","0"
2022-04-02,"19","Iowa","2022-2023",1,1.15875617233398,37,-0.187906406324428,"stable","0"
2022-04-02,"16","Idaho","2022-2023",1,1.10472649339295,21,0.315636140969413,"stable","0"
2022-04-02,"17","Illinois","2022-2023",1,0.78917448324263,100,0.205185365643084,"stable","0"
2022-04-02,"18","Indiana","2022-2023",1,1.66030339473272,113,-0.161622454354513,"stable","0"
2022-04-02,"20","Kansas","2022-2023",1,0.954139294795647,28,-0.136305613542235,"stable","0"
2022-04-02,"21","Kentucky","2022-2023",1,1.44143536803393,65,0.487870432257638,"stable","0"
2022-04-02,"22","Louisiana","2022-2023",1,0.994799577080423,46,-0.0865043110504716,"stable","0"
2022-04-02,"25","Massachusetts","2022-2023",1,1.43169600283361,100,0.801749761586823,"stable","0"
2022-04-02,"24","Maryland","2022-2023",1,0.502828083564837,31,0.016220260760156,"stable","0"
2022-04-02,"23","Maine","2022-2023",1,0.728731780794565,10,0.655858602715109,"stable","0"
2022-04-02,"26","Michigan","2022-2023",1,1.72125413561154,173,0.417876726564652,"stable","0"
2022-04-02,"27","Minnesota","2022-2023",1,0.595718883762981,34,0.0876057182004384,"stable","0"
2022-04-02,"29","Missouri","2022-2023",1,1.57258526695121,97,0.0162122192469198,"stable","0"
2022-04-02,"28","Mississippi","2022-2023",1,0.677974145455963,20,-0.54237931636477,"stable","0"
2022-04-02,"30","Montana","2022-2023",1,3.26006931269589,36,1.72059213725616,"stable","0"
2022-04-02,"37","North Carolina","2022-2023",1,0.350672276664883,37,0.20850784017912,"stable","0"
2022-04-02,"38","North Dakota","2022-2023",1,0.387122748881215,3,-0.129040916293738,"stable","0"
2022-04-02,"31","Nebraska","2022-2023",1,1.12033862744259,22,-2.44437518714748,"large_decrease","-2"
2022-04-02,"33","New Hampshire","2022-2023",1,0.647951896051237,9,0.0719946551168041,"stable","0"
2022-04-02,"34","New Jersey","2022-2023",1,1.01433777232002,94,0.453214749334476,"stable","0"
2022-04-02,"35","New Mexico","2022-2023",1,1.89046905845661,40,1.08701970861255,"increase","1"
2022-04-02,"32","Nevada","2022-2023",1,1.87659570272307,59,0.699747550167923,"stable","0"
2022-04-02,"36","New York","2022-2023",1,0.907444996355852,180,0.398267526178402,"stable","0"
2022-04-02,"39","Ohio","2022-2023",1,0.848895209573976,100,-0.033955808382959,"stable","0"
2022-04-02,"40","Oklahoma","2022-2023",1,4.11374092311845,164,-0.0752513583497274,"stable","0"
2022-04-02,"41","Oregon","2022-2023",1,0.235507182380295,10,-0.211956464142265,"stable","0"
2022-04-02,"42","Pennsylvania","2022-2023",1,1.18018620098525,153,0.254549964918387,"stable","0"
2022-04-02,"72","Puerto Rico","2022-2023",1,1.16436408561876,38,0.490258562365792,"stable","0"
2022-04-02,"44","Rhode Island","2022-2023",1,0.273820063708801,3,0.182546709139201,"stable","0"
2022-04-02,"45","South Carolina","2022-2023",1,0.443099733080574,23,0,"stable","0"
2022-04-02,"46","South Dakota","2022-2023",1,1.00516431085935,9,-0.111684923428817,"stable","0"
2022-04-02,"47","Tennessee","2022-2023",1,0.688150535223415,48,0.114691755870569,"stable","0"
2022-04-02,"48","Texas","2022-2023",1,1.71701779003148,507,-0.528313166163533,"stable","0"
2022-04-02,"US","US","2022-2023",1,0.958740575240428,3182,0.0915955797841264,"stable","0"
2022-04-02,"49","Utah","2022-2023",1,0.539249095634329,18,0,"stable","0"
2022-04-02,"51","Virginia","2022-2023",1,0.520696288962835,45,0.0925682291489485,"stable","0"
2022-04-02,"50","Vermont","2022-2023",1,0.929411217993401,6,0.929411217993401,"stable","0"
2022-04-02,"53","Washington","2022-2023",1,0.245519527072534,19,0,"stable","0"
2022-04-02,"55","Wisconsin","2022-2023",1,0.932850376905474,55,0.0848045797186795,"stable","0"
2022-04-02,"54","West Virginia","2022-2023",1,2.46780772861294,44,-0.224346157146631,"stable","0"
2022-04-02,"56","Wyoming","2022-2023",1,0.691081421485376,4,0,"stable","0"
2022-04-09,"02","Alaska","2022-2023",1,0.272973072571256,2,-0.136486536285628,"stable","0"
2022-04-09,"01","Alabama","2022-2023",1,0.57541086816206,29,0.0793670162982152,"stable","0"
2022-04-09,"05","Arkansas","2022-2023",1,2.7429937165615,83,-0.198288702402036,"stable","0"
2022-04-09,"04","Arizona","2022-2023",1,1.53924046179413,112,-0.261121149768647,"stable","0"
2022-04-09,"06","California","2022-2023",1,0.270147415876859,106,0.109588102667028,"stable","0"
2022-04-09,"08","Colorado","2022-2023",1,1.80658557219469,105,0.189261345658491,"stable","0"
2022-04-09,"09","Connecticut","2022-2023",1,1.22032495589496,44,0.526958503681915,"stable","0"
2022-04-09,"11","District of Columbia","2022-2023",1,0.298485187672562,2,0,"stable","0"
2022-04-09,"10","Delaware","2022-2023",1,1.39527837796895,14,0.697639188984477,"stable","0"
2022-04-09,"12","Florida","2022-2023",1,0.472886436368217,103,-0.0275467827010613,"stable","0"
2022-04-09,"13","Georgia","2022-2023",1,0.287048572137066,31,-0.0185192627185203,"stable","0"
2022-04-09,"15","Hawaii","2022-2023",1,0.277478524896414,4,0.277478524896414,"stable","0"
2022-04-09,"19","Iowa","2022-2023",1,0.6576724221355,21,-0.6576724221355,"stable","0"
2022-04-09,"16","Idaho","2022-2023",1,0.894302399413338,17,0.105212046989804,"stable","0"
2022-04-09,"17","Illinois","2022-2023",1,0.812849717739908,103,-0.0157834896648527,"stable","0"
2022-04-09,"18","Indiana","2022-2023",1,1.71907519631618,117,-0.117543603166919,"stable","0"
2022-04-09,"20","Kansas","2022-2023",1,1.158597715109,34,-0.340764033855588,"stable","0"
2022-04-09,"21","Kentucky","2022-2023",1,1.95148172903055,88,1.08662050821019,"increase","1"
2022-04-09,"22","Louisiana","2022-2023",1,0.605530177353301,28,-0.302765088676651,"stable","0"
2022-04-09,"25","Massachusetts","2022-2023",1,2.23344576442044,156,1.60349952317365,"increase","1"
2022-04-09,"24","Maryland","2022-2023",1,0.924554863328894,57,0.470387562044525,"stable","0"
2022-04-09,"23","Maine","2022-2023",1,0.801604958874022,11,0.582985424635652,"stable","0"
2022-04-09,"26","Michigan","2022-2023",1,1.75110247322331,176,0.507421739399935,"stable","0"
2022-04-09,"27","Minnesota","2022-2023",1,0.420507447362104,24,-0.22777486732114,"stable","0"
2022-04-09,"29","Missouri","2022-2023",1,1.26455310125974,78,-0.0972733154815184,"stable","0"
2022-04-09,"28","Mississippi","2022-2023",1,1.15255604727514,34,-0.135594829091193,"stable","0"
2022-04-09,"30","Montana","2022-2023",1,1.63003465634794,18,-0.271672442724657,"stable","0"
2022-04-09,"37","North Carolina","2022-2023",1,0.42649330945729,45,0.189552581981018,"stable","0"
2022-04-09,"38","North Dakota","2022-2023",1,0.645204581468692,5,0,"stable","0"
2022-04-09,"31","Nebraska","2022-2023",1,1.78235690729503,35,-0.763867245983586,"stable","0"
2022-04-09,"33","New Hampshire","2022-2023",1,1.15191448186887,16,0.503962585817629,"stable","0"
2022-04-09,"34","New Jersey","2022-2023",1,1.6402057594962,152,0.960383635494484,"stable","0"
2022-04-09,"35","New Mexico","2022-2023",1,1.98499251137944,42,-0.0472617264614155,"stable","0"
2022-04-09,"32","Nevada","2022-2023",1,3.05344385527821,96,1.68575546176818,"increase","1"
2022-04-09,"36","New York","2022-2023",1,0.962899968355376,191,0.524301553450048,"stable","0"
2022-04-09,"39","Ohio","2022-2023",1,1.14600853292487,135,0.246179610776453,"stable","0"
2022-04-09,"40","Oklahoma","2022-2023",1,2.93480297563938,117,-1.15385416136249,"decrease","-1"
2022-04-09,"41","Oregon","2022-2023",1,0.353260773570442,15,-0.188405745904236,"stable","0"
2022-04-09,"42","Pennsylvania","2022-2023",1,1.59672250721533,207,0.725081718252374,"stable","0"
